Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
ERROR: pybullet build time: Jul 20 2024 21:48:44
Connected by ('127.0.0.1', 60471)
Received: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
starting message: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
Number of Parts: 2
Split Parts: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1', '(ExtExcitedDc),, (0, 0),, (1, 3)']
Urls: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf']
Positions: [[0.0, 5.0, 0.0]]
Orientations: [[0.0, 0.0, 0.0, 1.0]]
Scalings: [1.0]
Motor Names: ['ExtExcitedDc']
Corresponding Robot Numbers: [0, 0]
Corresponding Joints: [1, 3]
env  0  :  [400.  38. 210. 210.  60.  60.  60.]
Motor 0, Step 0: omega: 0.00020877742186228775, torque: 0.11168009300899805, i_a: 59.67539360602271, i_e: 1.1008586351679126, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 352: omega: 7.248476048953427, torque: 6.035879958647941, i_a: 59.261224018713285, i_e: 59.91299844925433, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 353: omega: 7.272523724475921, torque: 6.03561391417553, i_a: 59.257033335598294, i_e: 59.914594540674514, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 354: omega: 7.296570767801135, torque: 6.035695670070954, i_a: 59.25628636860157, i_e: 59.91616139431361, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 355: omega: 7.320617697274108, torque: 6.035423752453813, i_a: 59.252095760683616, i_e: 59.917699459755646, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 356: omega: 7.344663971543739, torque: 6.0354998541767415, i_a: 59.25134978181567, i_e: 59.919209350371, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 357: omega: 7.36871010947418, torque: 6.035222281313028, i_a: 59.24715928471423, i_e: 59.920691499372516, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 358: omega: 7.3927555700423735, torque: 6.035292933462581, i_a: 59.24641424399757, i_e: 59.92214649785657, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 359: omega: 7.416800872604688, torque: 6.035009915139569, i_a: 59.242223890344974, i_e: 59.9235747632628, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 360: omega: 7.440845476461837, torque: 6.035075314994509, i_a: 59.241479740951284, i_e: 59.92497686522071, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 361: omega: 7.4648899014369565, torque: 6.034787053195371, i_a: 59.23728956061264, i_e: 59.926353205972624, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 362: omega: 7.48893360714996, torque: 6.0348473909710005, i_a: 59.236546258650726, i_e: 59.92770433445929, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 363: omega: 7.512977113866665, torque: 6.034554080169725, i_a: 59.2323562789291, i_e: 59.92903063828044, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 364: omega: 7.537019881521371, torque: 6.034609539266056, i_a: 59.231613783246814, i_e: 59.93033264643806, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 365: omega: 7.56106243079976, torque: 6.034311366710948, i_a: 59.227424029074285, i_e: 59.93161073242366, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 366: omega: 7.585104221945501, torque: 6.034362123952453, i_a: 59.22668230107371, i_e: 59.93286540602343, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 367: omega: 7.609145776042525, torque: 6.034059269938702, i_a: 59.222492795189424, i_e: 59.934097027135344, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 368: omega: 7.633186553638685, torque: 6.034105495805873, i_a: 59.22175179865441, i_e: 59.93530608702674, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 369: omega: 7.657227076195669, torque: 6.0337981339375455, i_a: 59.2175625617698, i_e: 59.936492932497806, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 370: omega: 7.681266804560191, torque: 6.033839992790615, i_a: 59.216822262705634, i_e: 59.93765803696876, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 371: omega: 7.705306260552282, torque: 6.033528290232618, i_a: 59.212633313658806, i_e: 59.93880173461964, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 372: omega: 7.72934490531207, torque: 6.033565940527556, i_a: 59.21189368014202, i_e: 59.939924481671, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 373: omega: 7.753383260999515, torque: 6.033250058247852, i_a: 59.207705036040885, i_e: 59.941026600142806, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 374: omega: 7.777420789042634, torque: 6.0332836527450295, i_a: 59.20696603807984, i_e: 59.94210852968009, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 375: omega: 7.801458011923851, torque: 6.032963745747548, i_a: 59.20277771443537, i_e: 59.94317058058593, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 376: omega: 7.825494391353482, torque: 6.032993431713214, i_a: 59.20203932383999, i_e: 59.94421317653133, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 377: omega: 7.849530450119839, torque: 6.032669649261814, i_a: 59.19785133468996, i_e: 59.9452366165295, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 378: omega: 7.873565650209908, torque: 6.032695568662671, i_a: 59.19711352495079, i_e: 59.94624130885718, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 379: omega: 7.897600514702158, torque: 6.032368054496459, i_a: 59.192925882974194, i_e: 59.94722754164906, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 380: omega: 7.921634505854589, torque: 6.032390344187582, i_a: 59.19218862914988, i_e: 59.948195708346454, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 381: omega: 7.945668147020885, torque: 6.032059236727994, i_a: 59.188001345773515, i_e: 59.94914608660183, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 382: omega: 7.969700900724415, torque: 6.032078028634247, i_a: 59.18726462438597, i_e: 59.950079055559584, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 383: omega: 7.9937332905798755, torque: 6.031743461184226, i_a: 59.183077709883264, i_e: 59.95099488277181, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 384: omega: 8.01776477937036, torque: 6.031758882475389, i_a: 59.182341498819845, i_e: 59.95189393360507, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 385: omega: 8.041795890958102, torque: 6.031420983410953, i_a: 59.178154962402985, i_e: 59.952776465878934, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 386: omega: 8.065826088380295, torque: 6.031433156670823, i_a: 59.177419240825635, i_e: 59.9536428316824, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 387: omega: 8.089855895733884, torque: 6.031092049625212, i_a: 59.17323309072964, i_e: 59.95449327945693, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 388: omega: 8.113884776304584, torque: 6.031101093014882, i_a: 59.17249783899079, i_e: 59.955328148496136, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 389: omega: 8.13791325441187, torque: 6.030756897055794, i_a: 59.168312082552774, i_e: 59.9561476782048, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 390: omega: 8.161940793584437, torque: 6.030762924471211, i_a: 59.16757728211656, i_e: 59.9569521955458, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 391: omega: 8.185967918352699, torque: 6.030415754271221, i_a: 59.16339192584839, i_e: 59.9577419312163, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 392: omega: 8.209994092482855, torque: 6.030418875495299, i_a: 59.16265755921763, i_e: 59.95851720029627, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 393: omega: 8.234019840705223, torque: 6.0300688414957895, i_a: 59.158472608873375, i_e: 59.95927822509221, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 394: omega: 8.258044627018096, torque: 6.030069162345231, i_a: 59.15773865952166, i_e: 59.96002530923283, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 395: omega: 8.282068976341199, torque: 6.029716370914127, i_a: 59.1535541201602, i_e: 59.96075866693936, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 396: omega: 8.306092352899583, torque: 6.029713993381095, i_a: 59.152820572468634, i_e: 59.96147859080523, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 397: omega: 8.33011528179238, torque: 6.029358546964564, i_a: 59.14863644851124, i_e: 59.96218528726064, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 398: omega: 8.354137227466149, torque: 6.029353569353452, i_a: 59.14790328770978, i_e: 59.96287903826457, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 399: omega: 8.378158715189903, torque: 6.028995566621892, i_a: 59.143719582993825, i_e: 59.96356004273986, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 400: omega: 8.402179209626528, torque: 6.02898808368126, i_a: 59.14298679510639, i_e: 59.96422857239731, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 401: omega: 8.426199236205857, torque: 6.028627619669721, i_a: 59.13880351293454, i_e: 59.964884818925555, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 402: omega: 8.450218259802027, torque: 6.028617722719658, i_a: 59.13807108472842, i_e: 59.965529044159595, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 403: omega: 8.47423680599704, torque: 6.028254888962966, i_a: 59.13388822791436, i_e: 59.96616143281707, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 404: omega: 8.498254339871297, torque: 6.028242666017948, i_a: 59.13315614685289, i_e: 59.96678223721598, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 405: omega: 8.522271387150726, torque: 6.027877550680724, i_a: 59.12897371776361, i_e: 59.96739163535661, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 406: omega: 8.546287413117108, torque: 6.027863086568175, i_a: 59.12824197196203, i_e: 59.967989870385786, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 407: omega: 8.570302943632434, torque: 6.027495774569953, i_a: 59.12405997255677, i_e: 59.96857711383086, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 408: omega: 8.594317444175076, torque: 6.02747915104462, i_a: 59.123328550741455, i_e: 59.969153600000645, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 409: omega: 8.618331440735592, torque: 6.027109724180207, i_a: 59.11914698260756, i_e: 59.96971949418509, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 410: omega: 8.642344398984255, torque: 6.027091020034522, i_a: 59.11841587407789, i_e: 59.97027502217618, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 411: omega: 8.666356845033041, torque: 6.026719557089911, i_a: 59.11423473846453, i_e: 59.9708203432533, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 412: omega: 8.690368244739547, torque: 6.026698848260416, i_a: 59.113503933057224, i_e: 59.971355675001085, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 413: omega: 8.71437912433033, torque: 6.026325425124228, i_a: 59.10932323090551, i_e: 59.97188117090712, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 414: omega: 8.738388949845831, torque: 6.026302784794313, i_a: 59.108592718962015, i_e: 59.97239704064687, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 415: omega: 8.762398247620679, torque: 6.025927474565131, i_a: 59.10441245093359, i_e: 59.97290343212675, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 416: omega: 8.786406483873787, torque: 6.025902973264065, i_a: 59.10368222326902, i_e: 59.973400547400566, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 417: omega: 8.810414185041623, torque: 6.025525846353716, i_a: 59.09950238977219, i_e: 59.97388852899656, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 418: omega: 8.834420817517316, torque: 6.025499552052213, i_a: 59.09877243764687, i_e: 59.97436757162383, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 419: omega: 8.858426907833222, torque: 6.025120676285139, i_a: 59.09459303886031, i_e: 59.97483781262806, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 420: omega: 8.882431922552527, torque: 6.025092654487523, i_a: 59.09386335395316, i_e: 59.97529943964057, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 421: omega: 8.906436388297793, torque: 6.024712095196523, i_a: 59.08968438984871, i_e: 59.975752585013026, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 422: omega: 8.930439771798213, torque: 6.024682409029602, i_a: 59.08895496423218, i_e: 59.97619742955617, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 423: omega: 8.954442599761123, torque: 6.02430022914784, i_a: 59.0847764345944, i_e: 59.9766341008093, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 424: omega: 8.978444339077775, torque: 6.024268939446685, i_a: 59.084047260711785, i_e: 59.97706277301044, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 425: omega: 9.00244551653509, torque: 6.0238851995964, i_a: 59.07986916515735, i_e: 59.97748356906153, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 426: omega: 9.02644559918254, torque: 6.023852364986993, i_a: 59.07914023580086, i_e: 59.97789665686684, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 427: omega: 9.050445113881663, torque: 6.023467123564822, i_a: 59.07496257379556, i_e: 59.978302154859584, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 428: omega: 9.074443527836413, torque: 6.023432800543793, i_a: 59.07423388208623, i_e: 59.978700224840416, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 429: omega: 9.098441367978191, torque: 6.023046113802948, i_a: 59.07005665296125, i_e: 59.97909098093638, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 430: omega: 9.122438101661809, torque: 6.0230103568144715, i_a: 59.0693281923302, i_e: 59.97947457906635, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 431: omega: 9.146434255883984, torque: 6.022622278943755, i_a: 59.065151395295985, i_e: 59.97985112920779, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 432: omega: 9.170429298146855, torque: 6.0225851404537405, i_a: 59.064423159467154, i_e: 59.98022078161166, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 433: omega: 9.19442375550811, torque: 6.022195723653731, i_a: 59.06024679362736, i_e: 59.980583642256704, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 434: omega: 9.218417095613779, torque: 6.022157254221285, i_a: 59.05951877660091, i_e: 59.98093985593191, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 435: omega: 9.242409845578356, torque: 6.021766548777658, i_a: 59.05534284096478, i_e: 59.98128952476278, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 436: omega: 9.266401473188433, torque: 6.021726797124027, i_a: 59.05461503700168, i_e: 59.98163278827485, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 437: omega: 9.29039250561133, torque: 6.021334851478093, i_a: 59.050439530495126, i_e: 59.98196974488051, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 438: omega: 9.314382410770964, torque: 6.021293864553165, i_a: 59.04971193410319, i_e: 59.98230052903318, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 439: omega: 9.338371715883659, torque: 6.02090072536982, i_a: 59.04553685557915, i_e: 59.98262523556712, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 440: omega: 9.36235988900752, torque: 6.020858548416227, i_a: 59.04480946149963, i_e: 59.982943994048014, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 441: omega: 9.386347457404225, torque: 6.020464260649379, i_a: 59.040634809747594, i_e: 59.98325689586214, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 442: omega: 9.410333889263024, torque: 6.020420937264279, i_a: 59.03990761294256, i_e: 59.98356406586506, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 443: omega: 9.43431971188744, torque: 6.020025544219842, i_a: 59.03573338669729, i_e: 59.983865592120445, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 444: omega: 9.458304393594915, torque: 6.019981116414525, i_a: 59.03500638233814, i_e: 59.98416159494498, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 445: omega: 9.482288461727467, torque: 6.019584659811072, i_a: 59.030832580287665, i_e: 59.98445215920055, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 446: omega: 9.506271384727864, torque: 6.019539168068394, i_a: 59.0301057637441, i_e: 59.98473740082996, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 447: omega: 9.530253689973403, torque: 6.019141688095548, i_a: 59.02593238453678, i_e: 59.98501740160968, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 448: omega: 9.554234846029402, torque: 6.019095171425325, i_a: 59.02520575136663, i_e: 59.98529227326764, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 449: omega: 9.578215380305357, torque: 6.018696706800016, i_a: 59.02103279361806, i_e: 59.98556209460715, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 450: omega: 9.60219476148645, torque: 6.018649202792403, i_a: 59.02030633955757, i_e: 59.985826973294415, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 451: omega: 9.626173517011415, torque: 6.018249790813021, i_a: 59.016133801856576, i_e: 59.98608698526767, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 452: omega: 9.65015111568269, torque: 6.018201335689998, i_a: 59.01540752281152, i_e: 59.98634223427912, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 453: omega: 9.674128084965423, torque: 6.017801012288501, i_a: 59.01123540372534, i_e: 59.986592793506084, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 454: omega: 9.698103893776786, torque: 6.017751640953505, i_a: 59.010509295762716, i_e: 59.986838762928954, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 455: omega: 9.722079069605616, torque: 6.017350440745691, i_a: 59.006337593842424, i_e: 59.98708021306461, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 456: omega: 9.746053081481376, torque: 6.017300186831429, i_a: 59.00561165318235, i_e: 59.98731724025875, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 457: omega: 9.770026456913987, torque: 6.016898143165244, i_a: 59.00144036696703, i_e: 59.98754991246448, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 458: omega: 9.793998665042839, torque: 6.016847039079833, i_a: 59.000714589975544, i_e: 59.987778322524996, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 459: omega: 9.817970233396442, torque: 6.01644418408199, i_a: 58.996543717996865, i_e: 59.988002535922824, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 460: omega: 9.841940631221819, torque: 6.016392261053368, i_a: 58.99581810117854, i_e: 59.98822264212597, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 461: omega: 9.865910386063666, torque: 6.015988625674178, i_a: 58.991647641964185, i_e: 59.98843870423623, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 462: omega: 9.889878967274425, torque: 6.015935913792983, i_a: 58.990922181955995, i_e: 59.98865080846908, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 463: omega: 9.91384690241268, torque: 6.015531527849522, i_a: 58.98675213403295, i_e: 59.988859015632165, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 464: omega: 9.937813660934149, torque: 6.015478056110386, i_a: 58.98602682759794, i_e: 59.98906340880669, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 465: omega: 9.961779770409093, torque: 6.0150729483281555, i_a: 58.981857189496075, i_e: 59.98926404658954, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 466: omega: 9.98574470039443, torque: 6.015018744669498, i_a: 58.98113203351734, i_e: 59.98946100904159, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 467: omega: 10.00970897846998, torque: 6.014612942722416, i_a: 58.97696280377146, i_e: 59.989654352629344, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 468: omega: 10.033672074291859, torque: 6.01455803406485, i_a: 58.97623779524714, i_e: 59.989844154503146, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 469: omega: 10.0576345154474, torque: 6.014151564613867, i_a: 58.97206897239973, i_e: 59.99003046907658, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 470: omega: 10.081595771689983, torque: 6.0140959768971625, i_a: 58.97134410843753, i_e: 59.990213370695265, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 471: omega: 10.10555637061251, torque: 6.013688865627474, i_a: 58.9671756910415, i_e: 59.990392911794494, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 472: omega: 10.129515782063734, torque: 6.013632623846176, i_a: 58.96645096885355, i_e: 59.99056916401712, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 473: omega: 10.153474533640253, torque: 6.013224895502938, i_a: 58.96228295547344, i_e: 59.990742177892095, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 474: omega: 10.17743209528439, torque: 6.013168023740784, i_a: 58.961558372372274, i_e: 59.99091202245773, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 475: omega: 10.201388994594625, torque: 6.012759702163613, i_a: 58.957390761586275, i_e: 59.99107874640596, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 476: omega: 10.225344701605101, torque: 6.01270222362663, i_a: 58.956666314980275, i_e: 59.991242416265244, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 477: omega: 10.249299743914454, torque: 6.0122933317828, i_a: 58.95249910538174, i_e: 59.991403078957276, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 478: omega: 10.273253591646952, torque: 6.012235268831215, i_a: 58.95177479277101, i_e: 59.99156079859192, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 479: omega: 10.297206772399722, torque: 6.011825828847697, i_a: 58.94760798297035, i_e: 59.99171562038498, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 480: omega: 10.321158756385516, torque: 6.01176720302667, i_a: 58.946883801942505, i_e: 59.99186760611565, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 481: omega: 10.345110071198361, torque: 6.011357236220845, i_a: 58.94271739056756, i_e: 59.99201679935587, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 482: omega: 10.369060187137917, torque: 6.011298068290186, i_a: 58.94199333879472, i_e: 59.9921632596389, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 483: omega: 10.393009631793564, torque: 6.010887595199569, i_a: 58.93782732449236, i_e: 59.99230702895256, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 484: omega: 10.416957875550345, torque: 6.010827905162268, i_a: 58.93710339972725, i_e: 59.99244816466581, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 485: omega: 10.44090544599153, torque: 6.010416945573055, i_a: 58.93293778116391, i_e: 59.992586707239994, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 486: omega: 10.464851813586057, torque: 6.010356752702837, i_a: 58.932213981236785, i_e: 59.99272271195846, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 487: omega: 10.488797505909666, torque: 6.009945325677466, i_a: 58.928048757099624, i_e: 59.992856217811486, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 488: omega: 10.512741993513776, torque: 6.0098846485453095, i_a: 58.92732507991482, i_e: 59.99298727807266, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 489: omega: 10.536685803965234, torque: 6.009472772448974, i_a: 58.92316024891237, i_e: 59.99311593031476, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 490: omega: 10.560628407896557, torque: 6.009411628948704, i_a: 58.92243669244559, i_e: 59.993242225874596, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 491: omega: 10.584570332864388, torque: 6.008999321474849, i_a: 58.91827225330785, i_e: 59.993366200959, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 492: omega: 10.608511049581015, torque: 6.008937728847808, i_a: 58.917548815603446, i_e: 59.99348790503844, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 493: omega: 10.632451085591622, torque: 6.008525007042775, i_a: 58.913384767082775, i_e: 59.99360737300341, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 494: omega: 10.656389911686986, torque: 6.00846298190154, i_a: 58.91266144625078, i_e: 59.9937246525259, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 495: omega: 10.680328055399618, torque: 6.0080498621882725, i_a: 58.9084977871224, i_e: 59.993839777227954, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 496: omega: 10.704264987597542, torque: 6.0079874205395605, i_a: 58.907774581336014, i_e: 59.99395279304844, u_a: 60.0, u_e: 60.0, u_sup: 60.0
